case_key,majority_opinion_label,dissent_opinion_label,kl_divergence
a3313,majority,dissent2,0.8705865952819374
a3314,majority,dissent1,0.07602334869181523
a3314,majority,dissent2,0.49905984541093773
a3315,majority,dissent1,5.371162960124277
a3316,majority,dissent1,1.7257711624507992
a3317,majority,dissent1,1.0765153136178742
a3317,majority,dissent2,1.1014036064290817
a3317,majority,dissent3,1.182204273973415
a3317,majority,dissent4,1.1541059949036094
a3318,majority,dissent1,2.4563907583321654
a3319,majority,dissent1,3.537100538866901
a3321,majority,dissent1,2.013331513062468
a3321,majority,dissent2,4.590204512240107
a3322,majority,dissent1,1.537062219454052
a3323,majority,dissent1,0.20922313031421585
a3324,majority,dissent1,0.6981423071353605
a3324,majority,dissent2,0.8057159386729937
a3326,majority,dissent1,2.9345172790088387
a3327,majority,dissent1,1.519062964246021
a3328,majority,dissent1,1.7792439389230637
a3329,majority,dissent1,2.7380245380528
a3330,majority,dissent1,4.465262552741393
a3331,majority,dissent1,1.0240924637825533
a3332,majority,dissent1,0.49557199011577674
a3332,majority,dissent2,2.052694880440295
a3333,majority,dissent1,1.8627067632976135
a3335,majority,dissent1,0.3545355670521343
a3335,majority,dissent2,0.878582171723481
a3336,majority,dissent1,1.0044072457416362
a3337,majority,dissent1,1.0432763332200774
a3338,majority,dissent1,0.727733246550477
a3341,majority,dissent1,1.6271275672208512
a3344,majority,dissent1,3.6928962291699863
a3345,majority,dissent1,2.655020692765799
a3346,majority,dissent1,1.5160829849131938
a3346,majority,dissent2,0.6560149942997086
a3347,majority,dissent1,0.7422568146002841
a3349,majority,dissent1,3.0541600137622593
a3377,majority,dissent1,1.3801773989157065
a3386,majority,dissent1,0.4134390367207779
a3388,majority,dissent1,2.71385835849632
a3389,majority,dissent1,0.914191566513091
a3390,majority,dissent1,3.628636574495263
a3391,majority,dissent1,0.2739756803971015
a3392,majority,dissent1,1.0139295806974022
a3393,majority,dissent1,1.046712227516129
a3394,majority,dissent1,2.645407534607885
a3396,majority,dissent1,0.4320048444274568
a3398,majority,dissent1,0.4133443086412369
a3400,majority,dissent1,0.7190540370758949
a3400,majority,dissent2,2.0275939675604295
a3401,majority,dissent1,1.2043651747403392
a3402,majority,dissent1,0.2599464607460206
a3403,majority,dissent1,0.5446744025589139
a3404,majority,dissent1,0.8189841370773195
a3405,majority,dissent1,0.8220153948678788
a3406,majority,dissent1,2.5091788247646427
a3407,majority,dissent1,3.643807791543301
a3408,majority,dissent1,1.3216541009491005
a3426,majority,dissent1,0.42109369538279884
a3428,majority,dissent1,1.4892808710331562
a3430,majority,dissent1,1.4586251047384755
a3431,majority,dissent1,1.618715772519468
a3432,majority,dissent1,1.6091138495402322
a3433,majority,dissent1,0.3796479420567719
a3435,majority,dissent1,0.5579651146895012
a3436,majority,dissent1,0.996062429851467
a3438,majority,dissent1,0.9333592577437999
a3439,majority,dissent1,1.813252887340019
a3442,majority,dissent1,2.4078435695274125
a3444,majority,dissent1,2.1830106187046683
a3445,majority,dissent1,0.34540461028529684
a3446,majority,dissent1,1.2558892354668947
a3448,majority,dissent1,1.45393930418106
a3449,majority,dissent1,1.3458921035991864
a3449,majority,dissent2,0.8604535218045805
a3451,majority,dissent1,1.6967480879023973
a3472,majority,dissent1,0.46988953914611203
a3472,majority,dissent2,2.404774009867516
a3473,majority,dissent1,1.001769409994865
a3474,majority,dissent1,2.1242081961115615
a3475,majority,dissent1,1.4277670953695567
a3476,majority,dissent1,0.595094275406774
a3477,majority,dissent1,0.6221166057063853
a3478,majority,dissent1,3.2837512654014085
a3480,majority,dissent1,0.9206009520119358
a3481,majority,dissent1,1.9625595488097713
a3483,majority,dissent1,1.7460702361457934
a3484,majority,dissent1,5.128392211865817
a3485,majority,dissent1,0.6624587176331831
a3485,majority,dissent2,0.5920824037330517
a3486,majority,dissent1,0.6190087175172618
a3487,majority,dissent1,1.3639056806041268
a3488,majority,dissent1,1.8373661805674668
a3488,majority,dissent2,5.882839084955984
a3490,majority,dissent1,2.896481429637938
a3491,majority,dissent1,0.7799465666588331
a3492,majority,dissent1,0.9756520595257949
a3503,majority,dissent1,0.48186746032625455
a3504,majority,dissent1,1.173027298965475
a3504,majority,dissent2,0.9596534032957967
a3505,majority,dissent1,1.2470811195846443
a3505,majority,dissent2,1.0312508762915888
a3506,majority,dissent1,0.054621512589417325
a3507,majority,dissent1,1.544132553987756
a3508,majority,dissent1,0.7669271532267792
a3509,majority,dissent1,3.060175129447021
a3510,majority,dissent1,0.8451485158519154
a3511,majority,dissent1,0.492074377855644
a3512,majority,dissent1,0.46020303625605685
a3513,majority,dissent1,0.345241417305009
a3513,majority,dissent2,1.6001909199367905
a3514,majority,dissent1,3.002639562176659
a3514,majority,dissent2,0.5419285962423948
a3514,majority,dissent3,0.5266979685581099
a3515,majority,dissent1,0.11954718839064646
a3515,majority,dissent2,0.5022613503057592
a3517,majority,dissent1,0.31146322520882974
a3517,majority,dissent2,0.5389792342356486
a3517,majority,dissent3,0.6104614728434221
a3518,majority,dissent1,1.8977624845844505
a3518,majority,dissent2,1.0934822913618913
a3519,majority,dissent1,1.3214607295389733
a3525,majority,dissent1,3.6172304716674923
a3526,majority,dissent1,3.5737190082967247
a3526,majority,dissent2,0.6388934591428229
a3527,majority,dissent1,1.1983587398018787
a3529,majority,dissent1,1.3102183219292303
a3529,majority,dissent2,1.4680028344825051
a3530,majority,dissent1,1.9692194466244644
a3531,majority,dissent1,2.928059171723805
a3531,majority,dissent2,2.369101018929735
a3535,majority,dissent1,0.8503389815065366
a3536,majority,dissent1,1.8498177204960082
a3537,majority,dissent1,0.27179448301330056
a3538,majority,dissent1,1.0469351249414318
a3539,majority,dissent1,0.6442683615002482
a3540,majority,dissent1,5.795451640727275
a3541,majority,dissent1,1.6970819677075955
a3542,majority,dissent1,2.008268261278941
a3543,majority,dissent1,1.608136339089764
a3546,majority,dissent1,0.4137377089630173
a3546,majority,dissent2,0.5184100925584189
a3547,majority,dissent1,0.8991122897552408
a3548,majority,dissent1,0.5601196471815397
a3548,majority,dissent2,1.6225987455319826
a3549,majority,dissent1,0.6155914283731663
a3553,majority,dissent1,0.18023615602310955
a3564,majority,dissent1,4.015677484419878
a3564,majority,dissent2,4.132858212320154
a3578,majority,dissent1,5.268907170062582
a3592,majority,dissent1,2.5503495670573706
a3593,majority,dissent1,2.3994414239570014
a3594,majority,dissent1,2.6595245566103793
a3595,majority,dissent1,1.0932499261887538
a3596,majority,dissent1,0.6310118055567457
a3597,majority,dissent1,1.13253899865068
a3598,majority,dissent1,1.2089206576098006
a3599,majority,dissent1,0.7893252085823066
a3601,majority,dissent1,0.3157905734322373
a3603,majority,dissent1,0.8745923484135465
a3607,majority,dissent1,1.5878620028899988
a3611,majority,dissent1,1.8092731613171402
a3613,majority,dissent1,1.1799645944989658
a3614,majority,dissent1,0.25776346905880043
a3615,majority,dissent1,1.2560998514409376
a3615,majority,dissent2,0.8370261674553525
a3616,majority,dissent1,0.9533747240864862
a3617,majority,dissent1,2.3294018904117797
a3618,majority,dissent1,1.2876384445980449
a3620,majority,dissent1,0.6097218345956079
a3630,majority,dissent1,2.5382007587696345
a3633,majority,dissent1,0.5782416102480464
a3635,majority,dissent1,0.8398502898967204
a3635,majority,dissent2,0.8381239570736073
a3637,majority,dissent1,0.9629165352210286
a3638,majority,dissent1,2.9835961507196975
a3639,majority,dissent1,1.0929809310110046
a3639,majority,dissent2,1.361882094766007
a3640,majority,dissent1,0.7696176190010554
a3641,majority,dissent1,1.6832230870308864
a3642,majority,dissent1,1.2659559200230324
a3643,majority,dissent1,1.429311369396559
a3643,majority,dissent2,0.7302735156702465
a3645,majority,dissent1,1.7249640650208744
a3646,majority,dissent1,1.2058313386468467
a3646,majority,dissent2,2.768195516454989
a3647,majority,dissent1,0.4351013573608573
a3648,majority,dissent1,1.4744015887504964
a3650,majority,dissent1,0.5237870990612382
a3650,majority,dissent2,0.9401661277187269
a3654,majority,dissent1,6.851902389376596
a3654,majority,dissent2,0.3438110591752484
a3671,majority,dissent1,1.5163911181640384
a3672,majority,dissent1,4.06585659093495
a3673,majority,dissent1,1.4295737580466217
a3674,majority,dissent1,1.4669943460907764
a3675,majority,dissent1,1.0587233715328197
a3677,majority,dissent1,1.711967031673199
a3678,majority,dissent1,0.33468717276098797
a3679,majority,dissent1,1.9323061443011234
a3680,majority,dissent1,0.6985782066025527
a3683,majority,dissent1,0.6337993827508867
a3684,majority,dissent1,1.0480345080966949
a3685,majority,dissent1,2.0109048216473036
a3687,majority,dissent1,1.2933745069134677
a3688,majority,dissent1,1.6028199328989854
a3688,majority,dissent2,1.3512410981537404
a3689,majority,dissent1,2.253408389510301
a3690,majority,dissent1,2.1689614380680027
a3691,majority,dissent1,0.7900560631530746
a3692,majority,dissent1,4.090143524987288
a3693,majority,dissent1,1.409147368876666
a3694,majority,dissent1,0.38935772235088395
a3695,majority,dissent1,0.5268494145404845
a3696,majority,dissent1,1.5899303409365537
a3697,majority,dissent1,3.763955004044325
a3698,majority,dissent1,2.2329779762924207
a3699,majority,dissent1,1.6030691053319854
a3700,majority,dissent1,1.0139154332553801
a3701,majority,dissent1,0.40797824353583756
a3702,majority,dissent1,0.8880872686021604
a3703,majority,dissent1,1.8086863875033932
a3704,majority,dissent1,1.1095482231986695
a3704,majority,dissent2,0.7105572205081692
a3705,majority,dissent1,2.0316946306303696
a3706,majority,dissent1,1.4292367255284717
a3707,majority,dissent1,0.2660074977532902
a3708,majority,dissent1,0.5018657873691619
a3709,majority,dissent1,0.7568982296783971
a3710,majority,dissent1,0.9446618161554845
a3710,majority,dissent2,0.8981615447483623
a3711,majority,dissent1,0.9436059487894792
a3712,majority,dissent1,0.790586860433439
a3713,majority,dissent1,1.0933012582760493
a3714,majority,dissent1,0.7234647297110277
a3715,majority,dissent1,0.35280247597873104
a3716,majority,dissent1,0.6463204886348703
a3717,majority,dissent1,0.6397032684829581
a3718,majority,dissent1,1.6416831579069304
a3720,majority,dissent1,0.9690140445842261
a3720,majority,dissent2,0.9977060997370704
a3723,majority,dissent1,5.803893073382291
a3723,majority,dissent2,1.1270107369502078
a3723,majority,dissent3,0.7515368473381094
a3725,majority,dissent1,0.12305697801129914
a3726,majority,dissent1,1.1048091943510228
a3727,majority,dissent1,1.7201878601139216
a3728,majority,dissent1,0.9840873673502638
a3729,majority,dissent1,5.957433906800095
a3733,majority,dissent1,0.24508024208498258
a3734,majority,dissent1,4.955907931722365
a3736,majority,dissent1,1.0076181322594604
a3737,majority,dissent1,0.32753492986305605
a3740,majority,dissent1,2.4124913081254804
a3741,majority,dissent1,1.9831362570705047
a3742,majority,dissent1,0.4763127596939219
a3744,majority,dissent1,3.851404697978553
a3745,majority,dissent1,1.0580665509341727
a3746,majority,dissent1,0.9518211634445504
a3747,majority,dissent1,0.6507396312960764
a3748,majority,dissent1,1.0779140634556925
a3750,majority,dissent1,0.530428761280914
a3750,majority,dissent2,2.46250526696284
a3751,majority,dissent1,0.4130608196733452
a3752,majority,dissent1,1.9679790434994209
a3753,majority,dissent1,1.0807308632775032
a3754,majority,dissent1,4.813305137980253
a3766,majority,dissent1,1.6739565605683893
a3784,majority,dissent1,2.615858133229602
a3787,majority,dissent1,3.0689486149481056
a3788,majority,dissent1,0.814280260497753
a3808,majority,dissent1,1.3678751431931861
a3809,majority,dissent1,1.2559209904091455
a3810,majority,dissent1,2.314808268901016
a3810,majority,dissent2,1.1067795141059686
a3811,majority,dissent1,2.4787266510713204
a3813,majority,dissent1,1.045136210911519
a3813,majority,dissent2,0.8280719166975123
a3814,majority,dissent1,1.4163660540027174
a3816,majority,dissent1,2.165894232385221
a3819,majority,dissent1,2.233630508361752
a3819,majority,dissent2,0.562361632633873
a3819,majority,dissent3,3.53986859049362
a3820,majority,dissent1,0.7451208657788045
a3821,majority,dissent1,1.9523130666645414
a3822,majority,dissent1,0.23445978898512262
a3822,majority,dissent2,0.37836598142360267
a3823,majority,dissent1,0.930537883032349
a3825,majority,dissent1,0.7879263819306137
a3827,majority,dissent1,0.8513514124061092
a3830,majority,dissent1,0.4390541235699719
a3832,majority,dissent1,0.4528600855200535
a3846,majority,dissent1,0.39363166321479776
a3846,majority,dissent2,1.6612506664030828
a3847,majority,dissent1,0.5572572223673679
a3848,majority,dissent1,1.167210233663425
a3849,majority,dissent1,3.529144074177661
a3851,majority,dissent1,0.19337020973030253
a3852,majority,dissent1,1.286024821203474
a3853,majority,dissent1,1.7990813987495677
a3855,majority,dissent1,0.4326767107113317
a3856,majority,dissent1,3.0695648144123666
a3857,majority,dissent1,0.9413403301489464
a3862,majority,dissent1,2.829525278827516
a3863,majority,dissent1,1.756745435973931
a3864,majority,dissent1,1.2300884543773163
a3878,majority,dissent1,0.28570298853340154
a3878,majority,dissent2,2.5952327397026926
a3879,majority,dissent1,4.632088137057902
a3879,majority,dissent2,5.528846374526459
a3880,majority,dissent1,0.3089312490551781
a3881,majority,dissent1,1.3301595156603252
a3881,majority,dissent2,2.717902743673415
a3882,majority,dissent1,0.8377514017238825
a3882,majority,dissent2,1.2460305310268456
a3884,majority,dissent1,2.1243605029525896
a3887,majority,dissent1,0.9384375737836075
a3889,majority,dissent1,1.4551970859166612
a3890,majority,dissent1,1.050318790007315
a3894,majority,dissent1,1.3500529369376468
a3895,majority,dissent1,0.33618176205602096
a3897,majority,dissent1,0.35954967340862715
a3897,majority,dissent2,1.5150803865094589
a3898,majority,dissent1,1.521003806474428
a3899,majority,dissent1,1.708170673594655
a3900,majority,dissent1,1.0290389302832799
a3901,majority,dissent1,0.9172872734003821
a3901,majority,dissent2,1.2933249407444634
a3902,majority,dissent1,0.5147840646838618
a3903,majority,dissent1,0.6215995097357703
a3914,majority,dissent1,0.5150025353962949
a3915,majority,dissent1,0.8542732424465918
a3917,majority,dissent1,1.2004955491397449
a3918,majority,dissent1,1.1594556466879293
a3919,majority,dissent1,0.06255983041222271
a3920,majority,dissent1,0.521165850517304
a3920,majority,dissent2,1.0222513028561058
a3921,majority,dissent1,0.733326676722859
a3922,majority,dissent1,0.5560483466060928
a3923,majority,dissent1,1.5820165194776286
a3924,majority,dissent1,0.776295788669704
a3925,majority,dissent1,0.8721488517428343
a3925,majority,dissent2,1.0713617297063491
a3926,majority,dissent1,0.5722798398162724
a3926,majority,dissent2,0.730319936254256
a3927,majority,dissent1,0.552492410425639
a3928,majority,dissent1,0.48324160494763013
a3929,majority,dissent1,0.3244193566805376
a3930,majority,dissent1,2.480079145181831
a3931,majority,dissent1,1.3995645538560377
a3931,majority,dissent2,1.0277700112026253
a3932,majority,dissent1,1.171247466684979
a3932,majority,dissent2,1.9173321622480062
a3933,majority,dissent1,1.952241687376112
a3934,majority,dissent1,1.344601972871194
a3935,majority,dissent1,2.385336036367695
a3935,majority,dissent2,6.364763970926921
a3936,majority,dissent1,0.6806886369773236
a3936,majority,dissent2,1.756360716010788
a3937,majority,dissent1,0.2540897237842494
a3937,majority,dissent2,0.6771282909348133
a3937,majority,dissent3,0.61628923906246
a3940,majority,dissent1,6.651569243457544
a3941,majority,dissent1,0.9067282592279091
a3943,majority,dissent1,10.174361546584704
a3949,majority,dissent1,4.03946671188093
a3949,majority,dissent2,0.11880440158187552
a3950,majority,dissent1,0.06309978186164371
a3951,majority,dissent1,0.38266035847541635
a3951,majority,dissent2,0.8130165163244797
a3952,majority,dissent1,3.3066134631095925
a3952,majority,dissent2,1.6046570059675904
a3953,majority,dissent1,2.9560490002780626
a3954,majority,dissent1,0.9257345790243849
a3955,majority,dissent1,0.4684692457874716
a3955,majority,dissent2,1.1685605952193723
a3957,majority,dissent1,1.0465188146581266
a3957,majority,dissent2,1.0941830675433861
a3958,majority,dissent1,0.4749584947915706
a3959,majority,dissent1,0.2992558018694484
a3960,majority,dissent1,0.4198150735034705
a3960,majority,dissent2,0.6579645728642756
a3960,majority,dissent3,0.31865260417121055
a3961,majority,dissent1,0.5153523267362475
a3962,majority,dissent1,0.9856465122127186
a4010,majority,dissent1,1.3020805303875205
a4011,majority,dissent1,0.8859824775220354
a4013,majority,dissent1,1.9346358992270911
a4013,majority,dissent2,0.43673200247667576
a4014,majority,dissent1,0.48972126908940544
a4015,majority,dissent1,3.4134903061455906
a4016,majority,dissent1,1.5990667274680352
a4017,majority,dissent1,1.195703160397793
a4017,majority,dissent2,0.4143460812837721
a4019,majority,dissent1,0.4011471660092664
a4021,majority,dissent1,0.5567463515858891
a4022,majority,dissent1,1.250317757135677
a4026,majority,dissent1,0.8232070899991741
a4027,majority,dissent1,0.6776464075309636
a4027,majority,dissent2,1.6906195052704174
a4030,majority,dissent1,0.7176293387310554
a4031,majority,dissent1,3.370398037788242
a4038,majority,dissent1,1.5865461165929962
a4042,majority,dissent1,3.8283979570120654
a4055,majority,dissent1,1.0652160477362913
a4057,majority,dissent1,0.677062699308435
a4058,majority,dissent1,1.7494244302476283
a4059,majority,dissent1,0.47802894826683423
a4061,majority,dissent1,1.033453063152702
a4063,majority,dissent1,4.226316743381035
a4064,majority,dissent1,1.314159647818005
a4066,majority,dissent1,4.079085348139139
a4066,majority,dissent2,0.8984016263494102
a4067,majority,dissent1,0.6798109207072611
a4068,majority,dissent1,1.476297161910041
a4070,majority,dissent1,0.49440904830651855
a4072,majority,dissent1,1.4296936613061264
a4073,majority,dissent1,0.8387905744128666
a4101,majority,dissent1,3.752370990847201
a4102,majority,dissent1,0.10709284309911368
a4103,majority,dissent1,0.904397698970857
a4104,majority,dissent1,1.8185772263004993
a4105,majority,dissent1,0.34285483872599154
a4106,majority,dissent1,2.742641814625345
a4107,majority,dissent1,2.44541723068827
a4108,majority,dissent1,0.9497822542647198
a4109,majority,dissent1,1.029764221858446
a4110,majority,dissent1,0.7962331485608036
a4111,majority,dissent1,0.22258941109832744
a4112,majority,dissent1,1.6291883661483844
a4114,majority,dissent1,0.9427328500484659
a4115,majority,dissent1,1.6108918759026833
a4116,majority,dissent1,0.5721783598710216
a4117,majority,dissent1,0.6211415333217154
a4118,majority,dissent1,0.8552206345458626
a4119,majority,dissent1,1.1095620116737004
a4122,majority,dissent1,1.604538016660797
a4123,majority,dissent1,1.4963987234916802
a4125,majority,dissent1,0.35478350381716084
a4142,majority,dissent1,1.8113433401138026
a4143,majority,dissent1,1.5374723884586214
a4143,majority,dissent2,1.5164646973558633
a4145,majority,dissent1,0.6719568828647822
a4146,majority,dissent1,0.585744838827738
a4147,majority,dissent1,0.53176066955816
a4149,majority,dissent1,0.8569510614807563
a4149,majority,dissent2,2.090524405525043
a4150,majority,dissent1,0.7622970077057868
a4151,majority,dissent1,1.7005831753228502
a4152,majority,dissent1,0.9169423435628327
a4153,majority,dissent1,0.4276337962139859
a4153,majority,dissent2,2.4873583306239033
a4154,majority,dissent1,2.1101294627096494
a4154,majority,dissent2,0.6874654265083415
a4154,majority,dissent3,0.7513667580723938
a4157,majority,dissent1,3.251308537895069
a4160,majority,dissent1,0.6811718345948897
a4164,majority,dissent1,0.19260147806950006
a4164,majority,dissent2,0.39037083557317664
a4165,majority,dissent1,0.43041507161356335
a4166,majority,dissent1,3.61707105849246
a4166,majority,dissent2,1.4285552194998492
a4168,majority,dissent1,0.6393439869928008
a4169,majority,dissent1,1.081517475103911
a4170,majority,dissent1,1.0781452732223482
a4170,majority,dissent2,1.0743766416580076
a4170,majority,dissent3,2.458171685933461
a4170,majority,dissent4,3.921249768097056
a4181,majority,dissent1,2.9395242881918797
a4182,majority,dissent1,1.1485306587843611
a4185,majority,dissent1,2.4357560931892754
a4186,majority,dissent1,0.4373248375523554
a4187,majority,dissent1,0.40246266198300984
a4188,majority,dissent1,0.4266774653201847
a4189,majority,dissent1,0.6999285296776457
a4192,majority,dissent1,1.7999659353946658
a4195,majority,dissent1,2.4399217167872376
a4195,majority,dissent2,0.7234805347704225
a4196,majority,dissent1,1.213813060952569
a4197,majority,dissent1,2.470362102711191
a4198,majority,dissent1,0.8167403526924015
a4199,majority,dissent1,1.0600382064500988
a4200,majority,dissent1,1.006210976705979
a4200,majority,dissent2,2.1768044330898118
a4200,majority,dissent3,2.1412935993006825
a4203,majority,dissent1,6.96353253295458
a4273,majority,dissent1,3.4517332614086946
a4274,majority,dissent1,2.7325482644505557
a4274,majority,dissent2,4.292574026821287
a4275,majority,dissent1,2.3102175882621627
a4276,majority,dissent1,0.16984616089049376
a4276,majority,dissent2,6.691597977055482
a4278,majority,dissent1,1.1732966191200167
a4279,majority,dissent1,0.990114500989102
a4280,majority,dissent1,0.4911289730688353
a4280,majority,dissent2,0.42116801557613864
a4282,majority,dissent1,5.2567779598694475
a4283,majority,dissent1,0.7525244739421253
a4284,majority,dissent1,0.7715347375672968
a4284,majority,dissent2,2.68920969075881
a4285,majority,dissent1,3.138808379051388
a4286,majority,dissent1,2.394932683532873
a4288,majority,dissent1,2.120797559901937
a4289,majority,dissent1,0.40325817200558867
a4290,majority,dissent1,0.8579327903834434
a4290,majority,dissent2,2.665915875835514
a4291,majority,dissent1,1.7589725307841237
a4293,majority,dissent1,2.0815735197964544
a4297,majority,dissent1,0.9575385852052658
a4320,majority,dissent1,1.4324236170652533
a4321,majority,dissent1,1.1271837329559582
a4322,majority,dissent1,0.49867140168790325
a4322,majority,dissent2,0.5811476964779165
a4323,majority,dissent1,1.739222846937397
a4326,majority,dissent1,0.5249156063965315
a4327,majority,dissent1,2.1283076895872703
a4328,majority,dissent1,0.8490098382015401
a4328,majority,dissent2,0.29752618552277577
a4329,majority,dissent1,0.9078726741126479
a4330,majority,dissent1,0.9006356308118403
a4331,majority,dissent1,0.8008567699001976
a4332,majority,dissent1,4.912604566252151
a4333,majority,dissent1,1.6334183586333069
a4334,majority,dissent1,1.722480819108223
a4335,majority,dissent1,0.5283914916398827
a4338,majority,dissent1,0.943731569965508
a4339,majority,dissent1,0.610480478900534
a4340,majority,dissent1,1.0473903734680332
a4341,majority,dissent1,1.0783897274920764
a4368,majority,dissent1,8.337568559694224
a4371,majority,dissent1,0.22233110278239065
a4372,majority,dissent1,0.9794520306420514
a4372,majority,dissent2,0.9895084815506153
a4372,majority,dissent3,1.249852005803861
a4373,majority,dissent1,0.5474975387669943
a4373,majority,dissent2,1.9202048773500844
a4376,majority,dissent1,0.8758222688341947
a4377,majority,dissent1,0.9949274603456687
a4378,majority,dissent1,1.3626115258832658
a4378,majority,dissent2,0.4342318255606974
a4379,majority,dissent1,1.1527197459186007
a4381,majority,dissent1,2.2332618244664073
a4383,majority,dissent1,1.9604084534432615
a4386,majority,dissent1,0.2734814688294385
a4387,majority,dissent1,0.9140562186130996
a4388,majority,dissent1,0.5522754760216402
a4390,majority,dissent1,0.3350143937067792
a4391,majority,dissent1,0.38072522451986324
a4393,majority,dissent1,1.2538637464153546
a4400,majority,dissent1,0.5278265234274746
a4400,majority,dissent2,1.6624159954932083
a4402,majority,dissent1,0.28888011458157875
a4403,majority,dissent1,0.19719781881836768
a4403,majority,dissent2,4.8746244036602855
a4406,majority,dissent1,1.2962889311511763
a4407,majority,dissent1,0.7420609605259705
a4407,majority,dissent2,0.5291695388228631
a4407,majority,dissent3,1.453549025327523
a4408,majority,dissent1,3.021134460121573
a4408,majority,dissent2,2.371112408697743
a4409,majority,dissent1,1.0313509705996704
a4409,majority,dissent2,0.5263851453636125
a4410,majority,dissent1,1.541203503675132
a4410,majority,dissent2,1.8616760999102644
a4410,majority,dissent3,0.8407150509612429
a4412,majority,dissent1,0.9836363247566609
a4412,majority,dissent2,1.7032171744645734
a4413,majority,dissent1,0.8816642338707724
a4415,majority,dissent1,0.6466736364774767
a4416,majority,dissent1,0.31025240087603023
a4416,majority,dissent2,1.426141038727793
a4417,majority,dissent1,0.4493505203381744
a4418,majority,dissent1,0.12958967255850465
a4419,majority,dissent1,1.5708544979350192
a4431,majority,dissent1,3.3022428203804783
a4434,majority,dissent1,0.6873067480707717
a4435,majority,dissent1,3.085411749203189
a4437,majority,dissent1,0.9972112453886666
a4437,majority,dissent2,4.241528528282314
a4437,majority,dissent3,4.258143352913307
a4438,majority,dissent1,1.2749973020856329
a4438,majority,dissent2,0.3725695828216945
a4439,majority,dissent1,1.7455152706453023
a4440,majority,dissent1,1.0144188022306455
a4440,majority,dissent2,1.27221215246385
a4441,majority,dissent1,0.6507190959468414
a4442,majority,dissent1,2.4405144076877434
a4446,majority,dissent1,0.6760812553634736
a4448,majority,dissent1,0.6464407531653291
a4450,majority,dissent1,1.4946990269970684
a4450,majority,dissent2,0.9250334733887106
a4451,majority,dissent1,0.9638095916161099
a4451,majority,dissent2,1.289822385580846
a4451,majority,dissent3,1.0063059705483726
a4452,majority,dissent1,0.2625236581071612
a4455,majority,dissent1,2.3288258706445295
a4496,majority,dissent1,5.741609049580835
a4524,majority,dissent1,2.5332872324749296
a4524,majority,dissent2,1.517251597169979
a4525,majority,dissent1,1.074073496174281
a4526,majority,dissent1,1.2498971132048498
a4527,majority,dissent1,0.6029778347341546
a4528,majority,dissent1,0.31110200819245815
a4532,majority,dissent1,1.0001862194051345
a4532,majority,dissent2,1.1668816682306216
a4533,majority,dissent1,1.1926450763879681
a4535,majority,dissent1,0.4438572605587501
a4537,majority,dissent1,0.5553481961221096
a4538,majority,dissent1,1.2068730818658269
a4539,majority,dissent1,0.3908594987230588
a4540,majority,dissent1,1.1817391763573153
a4541,majority,dissent1,0.6521763361027764
a4541,majority,dissent2,0.6302160425748558
a4541,majority,dissent3,0.7967539902219927
a4542,majority,dissent1,2.6155103773232615
a4542,majority,dissent2,3.7592118838451842
a4544,majority,dissent1,0.623568727275512
a4545,majority,dissent1,2.1025996766810437
a4546,majority,dissent1,0.5669246863288171
a4548,majority,dissent1,1.440541288209973
a4548,majority,dissent2,5.853350123155835
a4549,majority,dissent1,1.7452947680517652
a4550,majority,dissent1,0.8882873619339628
a4551,majority,dissent1,0.7407118391230634
a4553,majority,dissent1,6.19049902202966
a4553,majority,dissent2,1.0994357124878187
a4554,majority,dissent1,3.9563843412304154
a4557,majority,dissent1,0.9440773981461876
a4558,majority,dissent1,2.174131137912207
a4604,majority,dissent1,5.100490833224766
a4604,majority,dissent2,2.5496091831352445
a4605,majority,dissent1,0.599864384046948
a4607,majority,dissent1,0.9779268252604387
a4607,majority,dissent2,0.40599570767062465
a4608,majority,dissent1,0.24081688724794004
a4609,majority,dissent1,0.365391333551825
a4610,majority,dissent1,0.49486437473211004
a4612,majority,dissent1,0.8420546496551206
a4612,majority,dissent2,2.851822347503918
a4613,majority,dissent1,0.9759138307661261
a4614,majority,dissent1,0.3927381412982533
a4614,majority,dissent2,1.0344788285289435
a4616,majority,dissent1,4.970055736879513
a4617,majority,dissent1,0.9487707707067399
a4619,majority,dissent1,0.8595559180259277
a4620,majority,dissent1,0.23617361233867634
a4621,majority,dissent1,0.33908241313320664
a4622,majority,dissent1,1.128639218114047
a4623,majority,dissent1,1.2807082083318784
a4623,majority,dissent2,2.8401557354903484
a4624,majority,dissent1,3.6699385258481856
a4625,majority,dissent1,2.463750439680035
a4625,majority,dissent2,2.022769147728274
a4625,majority,dissent3,1.2497524681753265
a4626,majority,dissent1,1.8678012734637808
a4627,majority,dissent1,0.641801646015687
a4627,majority,dissent2,0.35673776082461717
a4628,majority,dissent1,0.8725210279250032
a4629,majority,dissent1,1.5895027991703732
a4658,majority,dissent1,1.0821578529726255
a4659,majority,dissent1,1.2381806492355065
a4661,majority,dissent1,0.7761833129749867
a4661,majority,dissent2,0.49218346065576696
a4662,majority,dissent1,0.5395232278655574
a4663,majority,dissent1,2.5055657650278023
a4664,majority,dissent1,3.849605264287913
a4664,majority,dissent2,1.149870682617825
a4666,majority,dissent1,0.7873406635299343
a4666,majority,dissent2,1.6122175387582507
a4667,majority,dissent1,1.7110444379216718
a4667,majority,dissent2,1.6930280989542226
a4669,majority,dissent1,0.5773544990777233
